tic,datafqtr,atq,cshoq,niq,prccq
CSGS,2013Q2,844.426,33.797,12.072,21.775
CSGS,2013Q3,849.864,33.839,15.3,25.05
CSGS,2013Q4,868.98,33.745,9.081,29.4
CSGS,2014Q1,854.415,34.085,9.691,26.04
CSGS,2014Q2,870.79,34.092,9.403,26.11
CSGS,2014Q3,847.384,34.527,5.233,26.28
CSGS,2014Q4,859.728,33.945,12.632,25.07
CSGS,2015Q1,810.216,32.752,9.358,30.39
CSGS,2015Q2,836.785,32.76,12.794,31.66
CSGS,2015Q3,840.706,32.692,16.747,30.8
CSGS,2015Q4,877.233,32.555,23.668,35.98
CSGS,2016Q1,988.42,32.447,21.504,45.16
CSGS,2016Q2,876.728,32.438,10.837,40.31
CSGS,2016Q3,868.118,32.317,17.894,41.33
CSGS,2016Q4,891.879,32.261,12.647,48.4
CSGS,2017Q1,852.402,33.825,20.237,37.81
CSGS,2017Q2,864.394,33.7,11.581,40.58
CSGS,2017Q3,875.372,33.575,14.58,40.1
CSGS,2017Q4,904.534,33.516,14.966,43.82
CSGS,2018Q1,928.438,33.674,14.014,45.29
CSGS,2018Q2,927.231,33.561,15.117,40.87
CSGS,2018Q3,947.309,33.451,16.101,40.14
CSGS,2018Q4,1114.362,33.158,20.898,31.77
CSGS,2019Q1,1147.047,33.28,19.251,42.3
CSGS,2019Q2,1179.717,33.062,19.379,48.83
CSGS,2019Q3,1207.157,32.979,21.559,51.68
CSGS,2019Q4,1283.03,32.891,22.581,51.78
CSGS,2020Q1,1224.457,33.075,21.514,41.85
CSGS,2020Q2,1269.382,33.08,10.366,41.39
CSGS,2020Q3,1271.816,33.125,13.566,40.95
CSGS,2020Q4,1332,32.713,13.265,45.07
CSGS,2021Q1,1274.481,32.963,19.631,44.89
CSGS,2021Q2,1291.684,32.797,19.321,47.18
CSGS,2021Q3,1364.756,32.687,16.13,48.2
CSGS,2021Q4,1387.149,32.495,17.249,57.62
CSGS,2022Q1,1303.334,32.56,6.113,63.57
CSGS,2022Q2,1290.679,32.195,5.317,59.68
CSGS,2022Q3,1259.145,31.664,12.481,52.88
CSGS,2022Q4,1348.553,31.269,20.149,57.2
CSGS,2023Q1,1296.008,31.678,20.928,53.7
CSGS,2023Q2,1293.069,31.751,13.954,52.74
CSGS,2023Q3,1329.602,29.726,18.694,51.12
CSGS,2023Q4,1443.046,29.541,12.67,53.21
CSGS,2024Q1,1292.952,29.779,19.467,51.54
STRM,2012Q2,25.076,12.145,-0.464,4.34
STRM,2012Q3,52.927,12.583,2.4,5.72
STRM,2012Q4,55.267,12.644,-7.807,5.43
STRM,2013Q1,51.428,12.681,-2.71,6.26
STRM,2013Q2,53.809,13.04,-0.828,7.45
STRM,2013Q3,52.713,13.923,-6.232,8.15
STRM,2013Q4,65.579,18.176,-1.947,6.04
STRM,2014Q1,61.628,18.176,-2.671,5
STRM,2014Q2,62.139,18.19,-2.275,5
STRM,2014Q3,56.749,18.459,-2.256,3.91
STRM,2014Q4,55.779,18.553,-4.809,4.02
STRM,2015Q1,51.991,18.658,-1.866,2.26
STRM,2015Q2,54.097,18.746,-0.564,2.58
STRM,2015Q3,49.593,18.784,-0.457,1.95
STRM,2015Q4,50.146,18.784,-1.403,1.66
STRM,2016Q1,45.473,19.412,-1.478,1.47
STRM,2016Q2,44.484,19.64,-0.734,1.46
STRM,2016Q3,40.149,19.684,-1.93,1.75
STRM,2016Q4,41.638,19.695,-1.02,1.47
STRM,2017Q1,38.059,19.674,-2.043,1.42
STRM,2017Q2,37.486,19.963,-1.098,1.06
STRM,2017Q3,34.515,19.985,0.004,1.7
STRM,2017Q4,37.131,20.006,0.038,1.78
STRM,2018Q1,37.311,20.034,-0.569,1.44
STRM,2018Q2,36.09,20.04,-1.522,1.25
STRM,2018Q3,33.065,20.128,-0.678,0.92
STRM,2018Q4,31.74,20.768,-3.096,1.24
STRM,2019Q1,31.983,20.902,0.186,1
STRM,2019Q2,31.551,20.789,-0.741,1.35
STRM,2019Q3,31.276,30.767,-0.303,1.255
STRM,2019Q4,31.651,30.531,-2.005,1.1
STRM,2020Q1,28.506,30.915,3.673,0.97
STRM,2020Q2,28.289,31.637,-1.135,1.24
STRM,2020Q3,25.345,31.578,-1.055,1.39
STRM,2020Q4,25.977,31.598,-1.187,1.85
STRM,2021Q1,40.041,42.323,-2.142,2.11
STRM,2021Q2,37.837,42.356,-0.06,1.62
STRM,2021Q3,62.414,47.64,-4.31,1.64
STRM,2021Q4,61.815,47.841,-0.03,1.37
STRM,2022Q1,59.962,48.089,-2.787,1.52
STRM,2022Q2,56.962,48.801,-3.272,1.5405
STRM,2022Q3,62.217,55.13,-3.138,1.8
STRM,2022Q4,61.521,57.567,-2.182,2.16
STRM,2023Q1,56.486,58.636,-2.901,1.76
STRM,2023Q2,53.315,58.895,-2.515,1.34
STRM,2023Q3,41.105,58.794,-11.911,0.431
STRM,2023Q4,41.735,58.945,-1.37,0.39
STRM,2024Q1,41.725,61.826,-2.739,0.299
TCX,2012Q2,120.022,45.485,0.696,1.1
TCX,2012Q3,118.763,44.249,1.635,1.28
TCX,2012Q4,118.773,44.322,0.429,1.44
TCX,2013Q1,117.086,40.122,0.077,1.72
TCX,2013Q2,119.1,40.641,0.587,1.86
TCX,2013Q3,122.037,43.577,2.594,2.39
TCX,2013Q4,121.353,10.907,0.922,14
TCX,2014Q1,126.934,11.193,0.477,12.65
TCX,2014Q2,127.613,11.241,1.347,12.24
TCX,2014Q3,125.961,11.302,2.691,14.93
TCX,2014Q4,125.796,11.33,1.859,19.41
TCX,2015Q1,133.697,10.997,2.834,19
TCX,2015Q2,139.297,11.084,2.285,27.85
TCX,2015Q3,134.805,10.727,3.159,23.14
TCX,2015Q4,129.13,10.686,3.096,21.1
TCX,2016Q1,138.351,10.595,4.438,22.45
TCX,2016Q2,140.359,10.422,4.071,24.36
TCX,2016Q3,148.348,10.448,4.741,32
TCX,2016Q4,154.413,10.462,2.817,35.25
TCX,2017Q1,351.716,10.504,2.446,51.05
TCX,2017Q2,351.257,10.552,5.242,53.5
TCX,2017Q3,346.02,10.578,3.439,58.55
TCX,2017Q4,350.65,10.584,11.2,70.05
TCX,2018Q1,341.361,10.592,3.744,56
TCX,2018Q2,340.282,10.603,3.608,60.65
TCX,2018Q3,337.495,10.616,5.346,55.75
TCX,2018Q4,339.575,10.628,4.437,60.06
TCX,2019Q1,405.46,10.644,2.799,81.18
TCX,2019Q2,414.288,10.663,2.616,61.02
TCX,2019Q3,419.342,10.572,4.205,54.16
TCX,2019Q4,425.918,10.585,5.778,61.78
TCX,2020Q1,437.84,10.563,2.834,48.26
TCX,2020Q2,442.191,10.57,0.157,57.32
TCX,2020Q3,444.923,10.594,0.716,68.9
TCX,2020Q4,451.903,10.612,2.068,73.89
TCX,2021Q1,464.103,10.624,2.149,77.5
TCX,2021Q2,483.532,10.666,1.807,80.32
TCX,2021Q3,493.198,10.697,1.375,78.95
TCX,2021Q4,539.596,10.747,-1.967,83.82
TCX,2022Q1,563.379,10.763,-3.02,68.3
TCX,2022Q2,594.709,10.769,-3.125,44.51
TCX,2022Q3,645.467,10.791,-7.981,37.41
TCX,2022Q4,664.747,10.817,-13.445,33.92
TCX,2023Q1,681.669,10.831,-19.083,19.45
TCX,2023Q2,843.305,10.853,-30.968,27.74
TCX,2023Q3,813.891,10.879,-22.772,20.41
TCX,2023Q4,798.426,10.903,-23.374,27
TCX,2024Q1,780.272,10.929,-26.484,18.56
SSNC,2012Q2,2438.849,78.391,-5.76,25
SSNC,2012Q3,2381.263,78.88,17.615,25.21
SSNC,2012Q4,2362.905,79.082,16.082,23.09
SSNC,2013Q1,2306.105,80.946,21.429,29.98
SSNC,2013Q2,2282.617,81.452,26.119,32.9
SSNC,2013Q3,2292.832,82.213,43.466,38.1
SSNC,2013Q4,2275.324,82.671,26.881,44.26
SSNC,2014Q1,2228.367,82.883,26.448,40.02
SSNC,2014Q2,2222.431,83.458,27.245,44.22
SSNC,2014Q3,2169.859,83.652,40.827,43.89
SSNC,2014Q4,2285.322,84.186,36.607,58.49
SSNC,2015Q1,2206.739,84.431,26.246,62.3
SSNC,2015Q2,2836.371,96.701,39.128,62.5
SSNC,2015Q3,5777.223,97.133,-34.61,70.04
SSNC,2015Q4,5802.242,98.47,12.098,68.27
SSNC,2016Q1,5790.712,99.066,7.005,63.42
SSNC,2016Q2,5688.839,200.276,28.221,28.08
SSNC,2016Q3,5622.46,202.783,38.747,32.15
SSNC,2016Q4,5706.971,203.043,57.023,28.6
SSNC,2017Q1,5659.083,203.973,48.147,35.4
SSNC,2017Q2,5618.401,205.286,51.151,38.41
SSNC,2017Q3,5598.621,205.829,64.227,40.15
SSNC,2017Q4,5539.516,206.536,165.339,40.48
SSNC,2018Q1,5549.584,207.803,51.25,53.64
SSNC,2018Q2,13673.5,239.6,-63.75,51.9
SSNC,2018Q3,13279,240.4,57,56.83
SSNC,2018Q4,16107.5,250.8,58.7,45.11
SSNC,2019Q1,16249.3,252.8,80.8,63.69
SSNC,2019Q2,16140.9,253.7,121.1,57.61
SSNC,2019Q3,15937.6,252.7,95,51.57
SSNC,2019Q4,16741.1,254.6,141.6,61.4
SSNC,2020Q1,15974.1,256.1,99.2,43.82
SSNC,2020Q2,15572.9,257.7,169.5,56.48
SSNC,2020Q3,15475.4,255.9,159.4,60.52
SSNC,2020Q4,15923.6,257.6,197.1,72.75
SSNC,2021Q1,16689.1,255.7,174.9,69.87
SSNC,2021Q2,17435.1,255.2,189.8,72.06
SSNC,2021Q3,16934,254.2,184.4,69.4
SSNC,2021Q4,17333,256,250.9,81.98
SSNC,2022Q1,18891.1,254.7,172.1,75.02
SSNC,2022Q2,17500.3,255,110.6,58.07
SSNC,2022Q3,16500.6,251.9,160,47.75
SSNC,2022Q4,16653.3,251,207.5,52.06
SSNC,2023Q1,16008.4,249.1,126,56.47
SSNC,2023Q2,15863.5,248,130.7,60.6
SSNC,2023Q3,16180,247.5,156,52.54
SSNC,2023Q4,18102.5,246.6,194.4,61.11
SSNC,2024Q1,17386.8,247.2,157.6,64.37
ANSS,2012Q2,2513.222,92.322,50.262,63.11
ANSS,2012Q3,2558.304,92.592,51.619,73.4
ANSS,2012Q4,2607.417,92.666,56.063,67.34
ANSS,2013Q1,2599.7,93.178,51.023,81.42
ANSS,2013Q2,2576.036,92.354,55.945,73.1
ANSS,2013Q3,2618.279,92.652,62.43,86.52
ANSS,2013Q4,2722.382,92.318,75.929,87.2
ANSS,2014Q1,2793.229,92.651,56.542,77.02
ANSS,2014Q2,2799.196,91.896,63.036,75.82
ANSS,2014Q3,2789.038,91.815,65.479,75.67
ANSS,2014Q4,2774.103,90.765,69.633,82
ANSS,2015Q1,2681.094,89.727,56.132,88.19
ANSS,2015Q2,2746.03,90.051,62.335,91.24
ANSS,2015Q3,2701.566,89.013,66.033,88.14
ANSS,2015Q4,2729.904,88.14,68.021,92.5
ANSS,2016Q1,2758.828,87.974,56.468,89.46
ANSS,2016Q2,2747.661,87.158,69.628,90.75
ANSS,2016Q3,2730.357,86.411,69.557,92.61
ANSS,2016Q4,2800.526,85.688,69.983,92.49
ANSS,2017Q1,2794.693,85.449,63.306,106.87
ANSS,2017Q2,2760.965,84.713,69.73,121.68
ANSS,2017Q3,2846.013,84.834,73.63,122.73
ANSS,2017Q4,2941.623,84.192,52.585,147.59
ANSS,2018Q1,2959.166,83.934,84.28,156.69
ANSS,2018Q2,3058.25,84.247,92.596,174.18
ANSS,2018Q3,3056.111,84.022,89.336,186.68
ANSS,2018Q4,3265.964,83.634,153.163,142.94
ANSS,2019Q1,3372.263,83.878,86.23,182.71
ANSS,2019Q2,3512.842,84.039,109.75,204.82
ANSS,2019Q3,3582.012,84.164,89.463,221.36
ANSS,2019Q4,4838.887,85.734,165.852,257.41
ANSS,2020Q1,4526.085,85.586,46.064,232.47
ANSS,2020Q2,4671.866,85.738,96.564,291.73
ANSS,2020Q3,4846.295,85.854,75.627,327.23
ANSS,2020Q4,5940.59,86.572,215.632,363.8
ANSS,2021Q1,5818.028,87.138,72.398,339.56
ANSS,2021Q2,5890.772,87.201,93.716,347.06
ANSS,2021Q3,5974.752,87.212,85.342,340.45
ANSS,2021Q4,6324.314,87.079,203.171,401.12
ANSS,2022Q1,6053.183,86.982,70.988,317.65
ANSS,2022Q2,6118.58,87.018,98.8,239.29
ANSS,2022Q3,6161.64,87.088,95.975,221.7
ANSS,2022Q4,6687.945,86.95,257.947,241.59
ANSS,2023Q1,6480.934,86.656,100.622,332.8
ANSS,2023Q2,6605.252,86.761,69.526,330.27
ANSS,2023Q3,6673.52,86.838,55.502,297.55
ANSS,2023Q4,7322.875,86.906,274.762,362.88
ANSS,2024Q1,7150.414,87.296,34.778,347.16
FDS,2012Q4,694.143,44.279,48.539,92.27
FDS,2013Q1,711.856,44.342,49.769,92.39
FDS,2013Q2,669.978,43.579,44.538,97.29
FDS,2013Q3,735.33,44.038,53.367,98.19
FDS,2013Q4,690.197,43.324,50.963,102.35
FDS,2014Q1,671.158,42.988,52.178,113
FDS,2014Q2,653.965,42.362,52.426,105.29
FDS,2014Q3,659.636,42.016,51.532,107.14
FDS,2014Q4,663.212,41.793,55.407,127.4
FDS,2015Q1,646.479,41.579,55.86,137.06
FDS,2015Q2,709.572,41.63,61.598,155.55
FDS,2015Q3,728.076,41.531,61.409,165.17
FDS,2015Q4,736.671,41.317,62.184,157.92
FDS,2016Q1,1017.687,41.383,59.965,169.53
FDS,2016Q2,1021.705,41.008,67.762,150.49
FDS,2016Q3,1038.975,40.657,66.781,159.07
FDS,2016Q4,1019.161,40.038,144.307,178.03
FDS,2017Q1,1046.165,39.704,66.583,160.17
FDS,2017Q2,1061.829,39.419,66.71,177.9
FDS,2017Q3,1358.014,39.198,65.414,165.69
FDS,2017Q4,1413.315,39.023,59.552,157.18
FDS,2018Q1,1430.602,39.11,70.379,199.88
FDS,2018Q2,1472.492,38.927,53.137,203.18
FDS,2018Q3,1407.172,38.385,74.746,201.01
FDS,2018Q4,1419.447,38.193,68.823,229.39
FDS,2019Q1,1365.927,38.081,84.296,234.49
FDS,2019Q2,1464.994,38.1,84.702,235.17
FDS,2019Q3,1511.901,38.218,92.265,278.2
FDS,2019Q4,1560.13,38.118,91.527,272.09
FDS,2020Q1,1762.232,37.904,93.957,259.65
FDS,2020Q2,1828.572,37.849,88.686,265.99
FDS,2020Q3,1947.705,37.907,101.216,307.51
FDS,2020Q4,2083.388,38.03,89.079,350.4
FDS,2021Q1,2099.426,38.008,101.206,333.76
FDS,2021Q2,2163.507,37.845,96.643,303.91
FDS,2021Q3,2218.445,37.771,100.679,334.36
FDS,2021Q4,2224.94,37.615,101.062,380.22
FDS,2022Q1,2254.364,37.772,107.647,468.57
FDS,2022Q2,2374.157,37.884,109.938,406.09
FDS,2022Q3,4068.564,37.971,74.91,381.78
FDS,2022Q4,4014.305,38.045,104.422,433.34
FDS,2023Q1,3977.54,38.214,136.798,461.29
FDS,2023Q2,4001.075,38.314,131.593,414.55
FDS,2023Q3,3997.91,38.206,134.663,384.89
FDS,2023Q4,3962.922,38.025,65.119,436.41
FDS,2024Q1,3951.226,38.06,148.555,453.46
FDS,2024Q2,3990.866,38.123,140.94,462.58
FDS,2024Q3,4039.701,38.066,158.135,404.26
CHKP,2012Q2,4334.477,205.893,149.981,49.59
CHKP,2012Q3,4367.865,205.893,152.407,48.16
CHKP,2012Q4,4552.393,199.029,173.986,47.64
CHKP,2013Q1,4686.386,199.029,147.96,46.99
CHKP,2013Q2,4728.088,199.029,151.008,49.68
CHKP,2013Q3,4818.178,199.029,159.701,56.56
CHKP,2013Q4,4886.437,192.263,194.131,64.499
CHKP,2014Q1,4773.289,192.263,153.085,67.63
CHKP,2014Q2,4772.021,192.263,159.656,67.03
CHKP,2014Q3,4766.125,192.263,161.047,69.24
CHKP,2014Q4,4948.818,183.791,185.783,78.57
CHKP,2015Q1,4910.589,183.791,160.883,81.97
CHKP,2015Q2,4884.993,183.791,162.636,79.55
CHKP,2015Q3,4858.168,183.791,167.743,79.33
CHKP,2015Q4,5069.88,174.902,194.604,81.38
CHKP,2016Q1,5013.552,174.902,167.422,87.47
CHKP,2016Q2,5015.996,174.902,165.819,79.68
CHKP,2016Q3,5003.258,174.902,169.652,77.61
CHKP,2016Q4,5217.636,165.975,221.954,84.46
CHKP,2017Q1,5250.911,165.975,182.551,102.66
CHKP,2017Q2,5319.384,165.975,188.362,109.08
CHKP,2017Q3,5331.568,165.975,192.702,114.02
CHKP,2017Q4,5462.926,159.035,239.308,103.62
CHKP,2018Q1,5422.231,159.035,187.14,99.34
CHKP,2018Q2,5493.087,159.035,197.686,97.68
CHKP,2018Q3,5506.329,159.035,198.23,117.67
CHKP,2018Q4,5828.213,155.381,238.249,102.65
CHKP,2019Q1,5814.003,159.035,179.932,126.49
CHKP,2019Q2,5747.799,159.035,185.534,115.61
CHKP,2019Q3,5641.32,159.035,187.865,109.5
CHKP,2019Q4,5764.9,145.467,272.369,110.96
CHKP,2020Q1,5620.7,145.467,178.7,100.54
CHKP,2020Q2,5587.3,145.467,196.4,107.43
CHKP,2020Q3,5509.1,145.467,200.7,120.34
CHKP,2020Q4,5839.2,137.152,270.8,132.91
CHKP,2021Q1,5702.4,137.152,182.9,111.97
CHKP,2021Q2,5659.5,137.152,186,116.13
CHKP,2021Q3,5670.7,137.152,187,113.04
CHKP,2021Q4,5900.2,129.066,259.7,116.56
CHKP,2022Q1,5725.8,129.066,169.4,138.26
CHKP,2022Q2,5613.1,129.066,173.6,121.78
CHKP,2022Q3,5467.5,129.066,184,112.02
CHKP,2022Q4,5724.8,120.762,269.9,126.16
CHKP,2023Q1,5544.2,120.762,184.1,130
CHKP,2023Q2,5491.3,120.762,202,125.62
CHKP,2023Q3,5401.9,120.762,205,133.28
CHKP,2023Q4,5695.5,112.906,249.2,152.79
CHKP,2024Q1,5506.6,112.906,183.9,164.01
PEGA,2012Q2,378.556,37.89,-2.267,32.98
PEGA,2012Q3,377.4,37.9,-0.331,29.04
PEGA,2012Q4,439.492,37.945,20.409,22.68
PEGA,2013Q1,428.563,37.951,9.069,28.08
PEGA,2013Q2,446.019,37.957,4.703,33.12
PEGA,2013Q3,450.996,37.989,8.71,39.81
PEGA,2013Q4,533.662,38.162,15.561,49.18
PEGA,2014Q1,535.711,38.153,9.765,35.32
PEGA,2014Q2,545.587,76.348,1.504,21.12
PEGA,2014Q3,549.164,76.381,1.882,19.11
PEGA,2014Q4,587.801,76.357,20.104,20.77
PEGA,2015Q1,600.803,76.563,5.935,21.75
PEGA,2015Q2,590.367,76.627,3.104,22.89
PEGA,2015Q3,583.94,76.465,6.325,24.61
PEGA,2015Q4,627.758,76.488,20.958,27.5
PEGA,2016Q1,606.182,76.385,10.4,25.38
PEGA,2016Q2,603.355,76.317,4.536,26.95
PEGA,2016Q3,596.995,76.284,3.301,29.49
PEGA,2016Q4,654.656,76.591,8.749,36
PEGA,2017Q1,669.639,77.129,52.963,43.85
PEGA,2017Q2,662.972,77.604,3.702,58.35
PEGA,2017Q3,665.07,77.839,1.288,57.65
PEGA,2017Q4,721.606,78.081,40.595,47.15
PEGA,2018Q1,1005.955,78.546,12.2,60.65
PEGA,2018Q2,973.04,78.748,-10.409,54.8
PEGA,2018Q3,962.643,78.816,-7.587,62.6
PEGA,2018Q4,982.553,78.526,16.413,47.83
PEGA,2019Q1,956.559,78.896,-28.717,65
PEGA,2019Q2,940.617,79.144,-32.296,71.21
PEGA,2019Q3,917.024,79.324,-30.338,68.05
PEGA,2019Q4,984.812,79.599,0.918,79.65
PEGA,2020Q1,1474.393,80.076,-25.372,71.23
PEGA,2020Q2,1496.285,80.42,-20.74,101.17
PEGA,2020Q3,1487.327,80.697,-19.267,121.04
PEGA,2020Q4,1604.262,80.89,4.006,133.26
PEGA,2021Q1,1528.503,81.246,-6.617,114.34
PEGA,2021Q2,1602.57,81.456,37.291,139.19
PEGA,2021Q3,1555.397,81.67,-56.468,127.1
PEGA,2021Q4,1593.531,81.712,-37.246,111.82
PEGA,2022Q1,1538.48,81.802,-0.379,80.65
PEGA,2022Q2,1258.382,81.94,-286.296,47.84
PEGA,2022Q3,1166.458,82.164,-93.52,32.14
PEGA,2022Q4,1357.672,82.436,34.613,34.24
PEGA,2023Q1,1281.841,82.94,-20.774,48.48
PEGA,2023Q2,1192.438,83.212,-46.804,49.3
PEGA,2023Q3,1222.529,83.523,-7.279,43.41
PEGA,2023Q4,1510.736,83.84,142.665,48.86
PEGA,2024Q1,1511.728,85.011,-12.124,64.64
TACT,2012Q2,42.189,8.814,0.508,7.71
TACT,2012Q3,41.101,8.759,0.023,7.45
TACT,2012Q4,45.228,8.72,1.882,7.22
TACT,2013Q1,42.016,8.649,1.16,7.94
TACT,2013Q2,44.395,8.691,1.215,8.17
TACT,2013Q3,41.911,8.245,1.451,13.09
TACT,2013Q4,40.408,8.319,1.109,12.53
TACT,2014Q1,40.33,8.329,0.394,11.49
TACT,2014Q2,41.043,8.329,0.175,10.36
TACT,2014Q3,38.522,8.22,0.05,6.74
TACT,2014Q4,35.491,7.9,-3.04,5.47
TACT,2015Q1,36.728,7.748,0.144,5.91
TACT,2015Q2,34.454,7.748,1.388,6.68
TACT,2015Q3,34.24,7.754,1.028,9.06
TACT,2015Q4,32.569,7.782,0.532,8.59
TACT,2016Q1,31.893,7.73,0.625,8.14
TACT,2016Q2,31.422,7.509,0.753,8.02
TACT,2016Q3,31.942,7.383,0.883,7.48
TACT,2016Q4,32.042,7.333,1.356,6.6
TACT,2017Q1,30.996,7.346,0.943,8.1
TACT,2017Q2,31.474,7.364,0.867,8.45
TACT,2017Q3,32.636,7.366,1.813,9.75
TACT,2017Q4,33.95,7.478,-0.412,13.25
TACT,2018Q1,30.875,7.401,0.68,13.05
TACT,2018Q2,33.847,7.378,1.21,12.5
TACT,2018Q3,37.078,7.391,2.574,14.4
TACT,2018Q4,34.956,7.418,0.962,8.98
TACT,2019Q1,36.474,7.456,0.746,9.14
TACT,2019Q2,37.938,7.47,0.186,11.26
TACT,2019Q3,36.815,7.47,0.384,12.15
TACT,2019Q4,36.061,7.47,-0.8,10.97
TACT,2020Q1,35.787,7.539,-0.992,3.11
TACT,2020Q2,34.974,7.547,-1.853,4.58
TACT,2020Q3,35.489,7.549,-0.867,5
TACT,2020Q4,42.247,8.931,-1.918,7.1
TACT,2021Q1,39.363,8.966,-2.089,10.87
TACT,2021Q2,38.415,8.99,-2.03,13.73
TACT,2021Q3,48.349,9.835,0.901,13.9
TACT,2021Q4,50.941,9.873,-0.823,10.9
TACT,2022Q1,46.283,9.91,-4.348,7.06
TACT,2022Q2,45.543,9.91,-2.376,3.98
TACT,2022Q3,49.939,9.912,0.528,3.65
TACT,2022Q4,51.832,9.912,0.26,6.32
TACT,2023Q1,52,9.954,3.139,6.19
TACT,2023Q2,55.887,9.957,0.765,8.96
TACT,2023Q3,56.665,9.958,0.906,6.42
TACT,2023Q4,54.198,9.959,-0.062,6.98
TACT,2024Q1,51.918,9.995,-1.036,5.24
MVIS,2012Q2,20.765,24.892,-4.971,1.61
MVIS,2012Q3,16.795,25.08,-3.845,2.32
MVIS,2012Q4,12.938,25.237,-4.074,1.91
MVIS,2013Q1,8.74,25.253,-3.654,1.59
MVIS,2013Q2,10.597,27.925,-3.436,2.52
MVIS,2013Q3,12.015,31.653,-3.667,1.74
MVIS,2013Q4,8.447,32.069,-2.421,1.32
MVIS,2014Q1,18.267,42.961,-8.018,1.93
MVIS,2014Q2,15.521,43.507,-3.401,2.01
MVIS,2014Q3,14.351,44.444,-3.355,1.94
MVIS,2014Q4,11.945,44.758,-3.346,1.74
MVIS,2015Q1,20.555,46.177,-3.962,3.43
MVIS,2015Q2,20.176,47.216,-2.769,3
MVIS,2015Q3,15.538,47.216,-3.513,3.19
MVIS,2015Q4,14.042,47.423,-4.298,2.86
MVIS,2016Q1,16.504,51.494,-3.556,1.87
MVIS,2016Q2,13.58,51.759,-3.476,1.68
MVIS,2016Q3,11.907,53.944,-4.07,1.38
MVIS,2016Q4,20.106,68.093,-5.37,1.26
MVIS,2017Q1,14.823,68.122,-5.949,2.49
MVIS,2017Q2,29.911,71.596,-5.656,2.12
MVIS,2017Q3,37.304,78.594,-5.762,2.78
MVIS,2017Q4,29.697,78.597,-8.119,1.63
MVIS,2018Q1,22.518,78.613,-7.132,1.13
MVIS,2018Q2,35.99,93.073,-8.459,1.12
MVIS,2018Q3,29.97,93.073,0.289,1.21
MVIS,2018Q4,23.033,100.105,-11.948,0.6039
MVIS,2019Q1,17.201,102.105,-8.068,0.9688
MVIS,2019Q2,14.24,110.223,-8.99,0.8052
MVIS,2019Q3,12.394,119.417,-6.141,0.5991
MVIS,2019Q4,11.836,125.803,-3.284,0.72
MVIS,2020Q1,6.904,130.878,-4.934,0.1725
MVIS,2020Q2,11.506,143.433,-2.304,1.36
MVIS,2020Q3,8.961,143.906,-2.826,1.95
MVIS,2020Q4,21.006,152.926,-3.57,5.38
MVIS,2021Q1,79.611,157.952,-6.231,18.55
MVIS,2021Q2,140.417,163.96,-14.962,16.75
MVIS,2021Q3,134.065,164.104,-9.382,11.05
MVIS,2021Q4,130.225,164.363,-12.625,5.01
MVIS,2022Q1,117.769,164.887,-13.168,4.67
MVIS,2022Q2,107.192,165.438,-13.597,3.84
MVIS,2022Q3,109.391,165.885,-12.851,3.61
MVIS,2022Q4,114.996,170.503,-13.475,2.35
MVIS,2023Q1,123.262,176.026,-19.027,2.67
MVIS,2023Q2,148.655,187.62,-20.609,4.58
MVIS,2023Q3,135.948,189.829,-23.469,2.19
MVIS,2023Q4,129.635,194.736,-19.737,2.66
MVIS,2024Q1,124.182,205.874,-26.313,1.84
SEAC,2012Q2,254.892,32.664,-5.999,7.57
SEAC,2012Q3,250.244,32.105,-0.126,9.05
SEAC,2012Q4,266.129,32.471,6.536,11.15
SEAC,2013Q1,257.005,32.537,-1.985,10.86
SEAC,2013Q2,257.241,32.627,-0.215,11.78
SEAC,2013Q3,254.141,32.902,0.577,14.19
SEAC,2013Q4,254.32,32.998,-1.407,11.96
SEAC,2014Q1,240.193,32.835,-9.467,9.37
SEAC,2014Q2,229.907,32.619,-5.568,7.49
SEAC,2014Q3,219.801,32.633,-6.309,6.76
SEAC,2014Q4,212.351,32.694,-6.14,7.06
SEAC,2015Q1,209.747,33.34,-9.825,6.71
SEAC,2015Q2,205.81,33.358,-5.027,6.89
SEAC,2015Q3,200.709,33.674,-10.565,6.47
SEAC,2015Q4,177.669,33.779,-22.28,6.22
SEAC,2016Q1,166.884,34.386,-8.907,3.73
SEAC,2016Q2,150.372,35.172,-26.884,3.2
SEAC,2016Q3,143.487,35.207,-8.082,2.63
SEAC,2016Q4,116.067,35.299,-27.376,2.42
SEAC,2017Q1,103.681,35.328,-5.371,2.52
SEAC,2017Q2,106.937,35.416,-1.529,2.84
SEAC,2017Q3,111.864,35.504,-0.22,2.65
SEAC,2017Q4,119.33,35.594,20.618,3.33
SEAC,2018Q1,107.411,35.618,-5.471,3.15
SEAC,2018Q2,93.565,35.729,-9.08,3.06
SEAC,2018Q3,93.333,35.755,-3.827,1.63
SEAC,2018Q4,78.743,35.906,-19.624,1.59
SEAC,2019Q1,70.297,36.513,-10.849,1.33
SEAC,2019Q2,70.192,36.671,-0.174,2.01
SEAC,2019Q3,72.539,36.83,2.145,3.01
SEAC,2019Q4,72.89,37.163,-0.043,4.44
SEAC,2020Q1,65.646,37.521,-6.51,2.97
SEAC,2020Q2,60.981,37.556,-5.766,1.57
SEAC,2020Q3,53.613,37.556,-5.117,0.75
SEAC,2020Q4,50.408,37.639,-4.366,1.18
SEAC,2021Q1,62.018,48.236,-4.068,1.12
